"uid","gvkey","permno","conm","City","Number.of.Workers","WARN.Received.Date","rd_intensity_1yr","rd_intensity_3yr","rd_intensity_5yr","rd_group_1yr","rd_group_3yr","rd_group_5yr","CAR_1_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window","CAR_10_Day_Window"
"80128-01DEC2018","011094",80128,"VALMONT INDUSTRIES INC","Hazletown",180,"12/01/2018",0.00422437705915621,0.00398171291386402,0.00389655068458361,"Low R&D","Low R&D","Low R&D",-0.0122538735,-0.0455686926,-0.0613740158,-0.0783093657
"37807-13SEP2012","011096",37807,"VALSPAR CORP","Picayune",49,"09/13/2012",0.0291974052822269,0.0306583550274269,0.0294996859209817,"High R&D","High R&D","High R&D",0.0048073386,-0.0015781411,0.0328760194,0.0271863354
"27043-06JUL2020","011115",27043,"VARIAN MEDICAL SYSTEMS INC","Palo Alto",101,"07/06/2020",0.0832222256674212,0.0806848023259455,0.0799915906560683,"High R&D","High R&D","High R&D",-0.020163789,-0.0501122395,0.0065554153,0.0301761111
"81116-09SEP2016","011124",81116,"VEECO INSTRUMENTS INC","Kingston",18,"09/09/2016",0.164647260805219,0.20963742347419,0.182392917309157,"High R&D","High R&D","High R&D",-0.0295615797,-0.0071498876,-0.0054499284,-0.0062443091
"15202-18MAR2011","011228",15202,"VULCAN MATERIALS CO","Laveen",61,"03/18/2011",0.000618243578590795,0.000538132179528868,0.000522021382024197,"Low R&D","Low R&D","Low R&D",-0.0004226692,0.011104345,0.0543733331,0.0692950099
"55976-21MAR2022","011259",55976,"WALMART INC",NA,296,"03/21/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.013979084,-0.0337971956,0.007816261,0.0450357811
"55976-12JUL2018","011259",55976,"WALMART INC",NA,206,"07/12/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0069728175,0.0367445729,0.0249131331,0.0241320554
"55976-12JUL2018","011259",55976,"WALMART INC",NA,203,"07/12/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0069728175,0.0367445729,0.0249131331,0.0241320554
"55976-12JUL2018","011259",55976,"WALMART INC",NA,92,"07/12/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0069728175,0.0367445729,0.0249131331,0.0241320554
"55976-12JUL2018","011259",55976,"WALMART INC",NA,96,"07/12/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0069728175,0.0367445729,0.0249131331,0.0241320554
"55976-19JAN2016","011259",55976,"WALMART INC","Fairfield",264,"01/19/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0054421475,0.0135202313,0.0409120952,0.1877762143
"55976-01FEB2018","011259",55976,"WALMART INC","BRANCHBURG",149,"02/01/2018",0,0,0,"Low R&D","Low R&D","Low R&D",-0.026544651,-0.0605290025,-0.0403741612,-0.0053652475
"55976-01OCT2022","011259",55976,"WALMART INC","Pittsburgh",129,"10/01/2022",0,0,0,"Low R&D","Low R&D","Low R&D",0.0020830803,-0.0032540479,0.0014150305,0.0052999871
"55976-27FEB2019","011259",55976,"WALMART INC","Lafayette",291,"02/27/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0030544282,-0.0272775665,-0.0499441285,-0.0191209983
"55976-17JAN2017","011259",55976,"WALMART INC",NA,68,"01/17/2017",0,0,0,"Low R&D","Low R&D","Low R&D",0.0025411969,-0.0140106024,-0.0106575038,-0.0349456303
"55976-05DEC2024","011259",55976,"WALMART INC","Huntsville",80,"12/05/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.0125049033,0.0053643462,0.0011381966,0.0253329723
"55976-06NOV2023","011259",55976,"WALMART INC","Fort Worth",363,"11/06/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0061472763,-0.0133865917,0.0083486031,-0.0640191201
"55976-16MAY2019","011259",55976,"WALMART INC","Bedford",101,"05/16/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0007107682,-0.0095754649,0.0260994536,0.0183701423
"55976-27FEB2023","011259",55976,"WALMART INC","Atlanta",250,"02/27/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0025969337,-0.0552288117,-0.0341031545,-0.0349443646
"55976-19JAN2016","011259",55976,"WALMART INC","Wauwatosa",78,"01/19/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0054421475,0.0135202313,0.0409120952,0.1877762143
"55976-19JAN2016","011259",55976,"WALMART INC","Menomonee Falls",76,"01/19/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0054421475,0.0135202313,0.0409120952,0.1877762143
"55976-19JAN2016","011259",55976,"WALMART INC","Milwaukee",272,"01/19/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0054421475,0.0135202313,0.0409120952,0.1877762143
"55976-30SEP2019","011259",55976,"WALMART INC","Cypress",80,"09/30/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0005008515,-0.0157821522,0.000731227300000001,-0.0018754983
"55976-01SEP2019","011259",55976,"WALMART INC","Norristown",150,"09/01/2019",0,0,0,"Low R&D","Low R&D","Low R&D",0.0119376644,-8.73063000000019e-05,0.0180977609,-0.0025824542
"55976-27FEB2023","011259",55976,"WALMART INC","Atlanta",260,"02/27/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0025969337,-0.0552288117,-0.0341031545,-0.0349443646
"55976-06FEB2023","011259",55976,"WALMART INC","Pinellas Park",71,"02/06/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.020946304,-0.0292527787,-0.000722932200000001,0.0047485146
"55976-20JUN2018","011259",55976,"WALMART INC","Edna",88,"06/20/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0237114557,0.0561756744,0.066368857,0.00809719300000001
"55976-20APR2023","011259",55976,"WALMART INC","Grapevine",133,"04/20/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.01456981,0.0275857396,0.0028998416,0.0167435878
"55976-12SEP2018","011259",55976,"WALMART INC","San Antonio",77,"09/12/2018",0,0,0,"Low R&D","Low R&D","Low R&D",-0.019550334,-0.0074860323,0.021357719,0.0437569797
"55976-19JAN2016","011259",55976,"WALMART INC","Waukesha",61,"01/19/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0054421475,0.0135202313,0.0409120952,0.1877762143
"55976-09MAR2021","011259",55976,"WALMART INC","Dallas",217,"03/09/2021",0,0,0,"Low R&D","Low R&D","Low R&D",0.0124092551,0.0294625941,0.007799399,-0.0287261572
"55976-02NOV2017","011259",55976,"WALMART INC","San Antonio",67,"11/02/2017",0,0,0,"Low R&D","Low R&D","Low R&D",0.0210855991,-0.000247337500000001,0.0020568509,0.1171790474
"55976-03APR2019","011259",55976,"WALMART INC","Dallas",415,"04/03/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0016417604,-9.60270999999988e-05,-0.005647804,-0.0072774104
"55976-11JAN2018","011259",55976,"WALMART INC","Sacramento",359,"01/11/2018",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0037039014,0.0104596913,0.0236705488,0.0413568161613
"55976-10JAN2017","011259",55976,"WALMART INC","Charlotte",89,"01/10/2017",0,0,0,"Low R&D","Low R&D","Low R&D",0.0043635771,-0.0263284781,-0.0172242938,-0.0364739233
"55976-24JUL2018","011259",55976,"WALMART INC","White Plains",396,"07/24/2018",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0062351938,0.0112653333,0.0272203854,0.0461346488
"55976-21OCT2016","011259",55976,"WALMART INC","Caruthersville",85,"10/21/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.000733082500000001,0.0139243345,0.0200566682,-0.0054795262126
"55976-21OCT2016","011259",55976,"WALMART INC","Piedmont",76,"10/21/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.000733082500000001,0.0139243345,0.0200566682,-0.0054795262126
"55976-19APR2022","011259",55976,"WALMART INC","Mayfield Heights",178,"04/19/2022",0,0,0,"Low R&D","Low R&D","Low R&D",0.0131597854,0.0358756886,0.0133991169,0.0367272288
"55976-01MAY2024","011259",55976,"WALMART INC","Hoboken",237,"05/01/2024",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0051336794,-0.0161093876,0.011918386703,-0.016641538
"55976-01APR2019","011259",55976,"WALMART INC","Ledgewood",143,"04/01/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.014462957,-0.0168263149,-0.0250504423,-0.0097453689
"55976-01JUL2020","011259",55976,"WALMART INC","Princeton",205,"07/01/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.017755081,0.0373327901,0.0348108291,0.0522658416
"55976-18JAN2017","011259",55976,"WALMART INC","South St. Petersburg",79,"01/18/2017",0,0,0,"Low R&D","Low R&D","Low R&D",0.0110283471,-0.0238787161,-0.0304697584,-0.0434901296
"55976-05JUN2017","011259",55976,"WALMART INC",NA,153,"06/05/2017",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0106056628,0.0064051171,0.0089977203,-0.0405885016
"55976-15MAY2017","011259",55976,"WALMART INC","Niskayuna",102,"05/15/2017",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0130586302,0.0261117033,0.0380507908,0.0585095255
"55976-22FEB2023","011259",55976,"WALMART INC","Portland",379,"02/22/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.024214983,-0.0232351102,-0.0345475861,-0.040534045
"55976-05JUN2017","011259",55976,"WALMART INC",NA,65,"06/05/2017",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0106056628,0.0064051171,0.0089977203,-0.0405885016
"55976-15JAN2016","011259",55976,"WALMART INC",NA,65,"01/15/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0218788855,0.0014807199,0.0291993336,0.1836698087
"55976-23MAY2017","011259",55976,"WALMART INC",NA,74,"05/23/2017",0,0,0,"Low R&D","Low R&D","Low R&D",-0.011319515,0.0308702474,0.0302537176,0.0459325308
"55976-13APR2015","011259",55976,"WALMART INC","Brandon",429,"04/13/2015",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0139603,-0.0341678611,-0.0549644245,-0.0804218993
"55976-22MAR2022","011259",55976,"WALMART INC","Cincinnati",187,"03/22/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.022726403,-0.0187761514,-0.005193912,0.0507539855
"55976-04MAR2019","011259",55976,"WALMART INC",NA,161,"03/04/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0100880129,-0.0101249056,-0.0213738324,-0.026888079
"55976-15JAN2016","011259",55976,"WALMART INC",NA,78,"01/15/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0218788855,0.0014807199,0.0291993336,0.1836698087
"55976-22FEB2023","011259",55976,"WALMART INC","Portland",201,"02/22/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.024214983,-0.0232351102,-0.0345475861,-0.040534045
"55976-08JUL2021","011259",55976,"WALMART INC","Des Plaines",78,"07/08/2021",0,0,0,"Low R&D","Low R&D","Low R&D",0.0042983708,0.015665587,0.045781689,0.0507254016
"55976-06JUL2021","011259",55976,"WALMART INC",NA,85,"07/06/2021",0,0,0,"Low R&D","Low R&D","Low R&D",0.004725316,0.0256930944,0.0241902996,0.0603342897
"55976-13MAY2024","011259",55976,"WALMART INC",NA,141,"05/13/2024",0,0,0,"Low R&D","Low R&D","Low R&D",-0.013438281,0.0491530996,0.061436603566,0.0709916493
"55976-04MAR2020","011259",55976,"WALMART INC",NA,80,"03/04/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0122344378,0.1073646976,0.0778409103,0.2299812613
"55976-08FEB2023","011259",55976,"WALMART INC","Katy",92,"02/08/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0053390579,0.0110576062,-0.0126268249,-0.0405148974
"55976-04MAR2020","011259",55976,"WALMART INC",NA,205,"03/04/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0122344378,0.1073646976,0.0778409103,0.2299812613
"55976-23MAR2023","011259",55976,"WALMART INC","Honolulu",169,"03/23/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0107635613,0.0105744851,0.0085911464,0.0556471482
"55976-15JAN2016","011259",55976,"WALMART INC","Kimball",140,"01/15/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0218788855,0.0014807199,0.0291993336,0.1836698087
"55976-05MAR2020","011259",55976,"WALMART INC","Ypsilanti",226,"03/05/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0433689934,0.1225932817,0.0454888061,0.2204535063
"55976-15JAN2016","011259",55976,"WALMART INC","Bryan",82,"01/15/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0218788855,0.0014807199,0.0291993336,0.1836698087
"62498-02AUG2018","011376",62498,"WEST PHARMACEUTICAL SVSC INC","Frankfort",54,"08/02/2018",0.0244512538302795,0.024399090681706,0.0254271170989365,"High R&D","High R&D","High R&D",0.0428621589,0.0563954972,0.1607007126,0.185406246
"66384-27DEC2023","011399",66384,"WESTERN DIGITAL CORP","951 SanDisk Drive Milpitas CA 95035",60,"12/27/2023",0.163094658223738,0.139751285668683,0.137208712559726,"High R&D","High R&D","High R&D",-0.0069239619,0.0093194225,-0.0141528593,-0.0686376033
"66384-16OCT2012","011399",66384,"WESTERN DIGITAL CORP","Fremont",77,"10/16/2012",0.0845488058983812,0.0734590964016962,0.0708175308055032,"High R&D","High R&D","High R&D",-0.028527201,-0.0462764823,-0.0718606781,-0.0270892767
"66384-08MAR2019","011399",66384,"WESTERN DIGITAL CORP","San Jose",97,"03/08/2019",0.116239647406403,0.123099728639586,0.118407486171144,"High R&D","High R&D","High R&D",0.0386468098,-0.0407482797,-0.0023643385,0.1330703434
"66384-13OCT2015","011399",66384,"WESTERN DIGITAL CORP","Fremont",109,"10/13/2015",0.112956354652759,0.108380665711839,0.0966977658975626,"High R&D","High R&D","High R&D",-0.0123448656,-0.0595284893,-0.0816577763,-0.0339337545
"39917-18JUL2024","011456",39917,"WEYERHAEUSER CO","Vanceboro",73,"07/18/2024",0.000912170966901225,0.000663826152477812,0.000714156846439268,"Low R&D","Low R&D","Low R&D",0.0484766805,0.0497784484,0.1406325967,0.1782356284
"39917-22JUN2016","011456",39917,"WEYERHAEUSER CO",NA,100,"06/22/2016",0.00338887319966111,0.00363506518991827,0.00405293407976858,"Low R&D","Low R&D","Low R&D",-0.0021816182,-0.0268551713,0.0162701378,-0.0281435462
"25419-23MAY2024","011465",25419,"WHIRLPOOL CORP",NA,50,"05/23/2024",0.0243125160627088,0.0233161171809949,0.0239658769416413,"High R&D","High R&D","High R&D",-0.0146493254,-0.0306991371,0.0646976742,-0.000669888799999998
"83011-19NOV2015","011511",83011,"WILLIAMS-SONOMA INC","Arlington",85,"11/19/2015",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0332264389,-0.0691862918,-0.1020137429,-0.1774370932
"83011-03APR2024","011511",83011,"WILLIAMS-SONOMA INC","6000 Giant Road Richmond CA 94801",36,"04/03/2024",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0107478894,-0.0316575093,-0.0748970678,-0.0402236162
"83011-21MAR2016","011511",83011,"WILLIAMS-SONOMA INC","San Francisco",74,"03/21/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0062865525,-0.0499762546,-0.0337910609,0.0518180712
"51086-04FEB2019","011537",51086,"WINNEBAGO INDUSTRIES","Junction City",45,"02/04/2019",0.00410161336961894,0.00421497611726867,0.00464427169739713,"Low R&D","Low R&D","Low R&D",0.0022343221,-0.0443757289,-0.004819531,0.0684802748
"51086-22OCT2024","011537",51086,"WINNEBAGO INDUSTRIES","Forest City",33,"10/22/2024",0.00410161336961894,0.00421497611726867,0.00464427169739713,"Low R&D","Low R&D","Low R&D",-0.1290321903,-0.0984864876,0.0131026007,0.0544784072
"84403-29MAR2013","011580",84403,"WOODWARD INC","Pacoima",14,"03/29/2013",0.0767967015914757,0.0670047709380072,0.0628556082007611,"High R&D","High R&D","High R&D",-0.012788364,-0.0571530182,-0.0598135269,-0.1175840709
"84403-11APR2019","011580",84403,"WOODWARD INC","Duarte",209,"04/11/2019",0.0637519761397118,0.0621340782879203,0.0642681769645525,"High R&D","High R&D","High R&D",0.009046492,-0.0218478586,0.0337760914,0.0338669318
"15456-28APR2020","011584",15456,"FOOT LOCKER INC","Appleton, Brookfield, Glendale, Green Bay, Greendale, La Crosse, Madison, Milwaukee, Racine, Wauwatosa",261,"04/28/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.1341892855,0.1015717751,0.0195565707,0.0683097272
"15456-18OCT2022","011584",15456,"FOOT LOCKER INC","Wausau",210,"10/18/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0277310208,-0.0551625665,-0.0568390009,-0.0432212405
"27983-06JUN2019","011636",27983,"XEROX HOLDINGS CORP","San Francisco",87,"06/06/2019",0.0330620549338759,0.0343719232745706,0.0299904237568221,"High R&D","High R&D","High R&D",-0.0078167229,0.0726762608,0.0502866031,-0.0022766273
"27983-10JAN2018","011636",27983,"XEROX HOLDINGS CORP","Cerritos",47,"01/10/2018",0.0346809547004384,0.0313720888371475,0.027847338638953,"High R&D","High R&D","High R&D",0.0375366384,0.0565314727,0.0137021491,0.0162449059
"87426-28APR2020","011796",87426,"LCI INDUSTRIES","Santa Fe",109,"04/28/2020",0.00590348145168296,0.00629480319245724,0.00598937350932902,"Low R&D","Low R&D","Low R&D",0.0693727109,0.0954273498,0.1021684522,0.0695375241
"87426-04JAN2023","011796",87426,"LCI INDUSTRIES","Boonville",60,"01/04/2023",0.00499314115245155,0.00448106771453908,0.00516184477609413,"Low R&D","Low R&D","Low R&D",0.0465693274,0.1070541543,0.0932060683,0.1433579444
"85586-24JUL2020","011872",85586,"ARK RESTAURANTS CORP","Chicago",25,"07/24/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0407680512,0.0460629435,0.0117601947,-0.0272863188
"86866-22APR2020","011944",86866,"TUESDAY MORNING CORP","Phoenix",210,"04/22/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0225670476,0.0840987834,0.1595920939,-0.4125005743
"67467-01DEC2024","012123",67467,"BIG LOTS INC","Somers Point, Edgewater Park, North Cape May, Toms River, Clifton, Brickton, South Plainfield, West Deptford, Sicklerville, Middletown, Dover, Barnegat, Cape May Court House, Lumberton, Millville, Hamilton",385,"12/01/2024",0,0,0,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"67467-01DEC2024","012123",67467,"BIG LOTS INC","Tremont",505,"12/01/2024",0,0,0,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"67467-31MAY2019","012123",67467,"BIG LOTS INC","Lincoln",12,"05/31/2019",0,0,0,"Low R&D","Low R&D","Low R&D",0.0637333819,-0.0340300509,-0.1138671565,-0.10511815764
"10107-10AUG2023","012141",10107,"MICROSOFT CORP","1045 La Avenida Mountain View CA 94043",40,"08/10/2023",0.128329754854541,0.125068038678994,0.128808368024332,"High R&D","High R&D","High R&D",-0.013091031,-0.0194974442,-0.0150897566,-0.0353694445
"10107-20JAN2016","012141",10107,"MICROSOFT CORP","San Diego",2,"01/20/2016",0.128724086343236,0.131368056006104,0.131294878223875,"High R&D","High R&D","High R&D",-0.0071727671,0.0029476132,-0.0107221293,0.0080351912
"10104-02FEB2024","012142",10104,"ORACLE CORP","Springfield",124,"02/02/2024",0.17261880930456,0.167987291475591,0.162357800292118,"High R&D","High R&D","High R&D",0.0208889981,0.0210745449,-0.0127891051,-0.0304629982
"10302-13MAY2015","012215",10302,"CYPRESS SEMICONDUCTOR CORP","San Jose",51,"05/13/2015",0.226823818706349,0.245900927557196,0.226016127339233,"High R&D","High R&D","High R&D",0.019210176,0.004211888,0.0016773146,0.0048001433
"10302-26SEP2016","012215",10302,"CYPRESS SEMICONDUCTOR CORP","San Jose",103,"09/26/2016",0.175010402070339,0.221997804745937,0.220719734307319,"High R&D","High R&D","High R&D",0.0069826428,0.0016452073,-0.0296472817,-0.0514666477
"10363-10JUN2020","012250",10363,"AMAG PHARMACEUTICALS INC","Waltham",104,"06/10/2020",0.430873472610302,0.274997251597097,0.177566136619536,"High R&D","High R&D","High R&D",-0.130269654,-0.1483456709,-0.1849712711,0.075465446
"10382-14JAN2020","012262",10382,"ASTEC INDUSTRIES INC","Romulus",122,"01/14/2020",0.0236723140743885,0.0230097915511541,0.0229743533535159,"High R&D","High R&D","High R&D",-0.0106398495,-0.0311633972,-0.0236020768,-0.0263735735
"10382-11MAR2014","012262",10382,"ASTEC INDUSTRIES INC","Mt. Vernon",90,"03/11/2014",0.019400899037297,0.0215927363128924,0.0223738475985645,"Low R&D","High R&D","High R&D",0.0662204655,0.0846890236,0.0893804804,0.1970243022
"90794-27JAN2016","012384",90794,"SHELL PLC","Anchorage",75,"01/27/2016",0.00412515096618358,0.0033159709199067,0.00303068843851953,"Low R&D","Low R&D","Low R&D",0.0867346018,0.0965674885,0.10188625,0.1245071377
"70033-01APR2017","012389",70033,"HARLEY-DAVIDSON INC","York",118,"04/01/2017",0.0287336290857036,0.0259417516408999,0.0256451856912446,"High R&D","High R&D","High R&D",0.0029041655,0.000109265699999999,0.0159281097,-0.0798048499
"70033-09MAR2015","012389",70033,"HARLEY-DAVIDSON INC","Kansas City",169,"03/09/2015",0.0222043545581061,0.0242016760305431,0.0256014031526038,"High R&D","High R&D","High R&D",0.0181859405,-0.0328798928,-0.0642581119,-0.0275672975
"77420-07SEP2018","012403",77420,"FREDS INC",NA,80,"09/07/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.7509047428,0.7127460567,0.6081411029,0.5063089997
"10606-14SEP2012","012445",10606,"WATTS WATER TECHNOLOGIES INC","Kansas City",33,"09/14/2012",0.014757065293053,0.0146232744184223,0.0133569750284107,"Low R&D","Low R&D","Low R&D",0.0097743337,0.0109258756,0.0159405175,0.020422278
"10645-24MAR2023","012597",10645,"LAKELAND INDUSTRIES INC","Yuma",6,"03/24/2023",0.00125786163522013,0.00165039130659738,0.00264810496075891,"Low R&D","Low R&D","Low R&D",0.022053508,0.0195155556,-0.0160330266,-0.0271625452
"93179-01FEB2018","012785",93179,"PILGRIM'S PRIDE CORP","St. Cloud",30,"02/01/2018",0.00034361507013973,0.00042450735306947,0.00043598184599378,"Low R&D","Low R&D","Low R&D",-0.072191498,-0.140432056,-0.1641831692,-0.1303655187
"75224-07NOV2016","012788",75224,"HARMAN INTERNATIONAL INDS",NA,215,"11/07/2016",0.0626620808035562,0.0629033090471593,0.0662289596852065,"High R&D","High R&D","High R&D",0.006430139,0.0481926859,0.3192949308,0.296639509
